route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color
3804,3,45,בית חולים טירת-כרמל-טירת כרמל<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ח,10045-2-ח,3,
13249,3,45,תחנה מרכזית חוף כרמל/רציפים בינעירוני-חיפה<->בית חולים טירת-כרמל-טירת כרמל-1ו,10045-1-ו,3,
13251,3,45,בית חולים טירת-כרמל-טירת כרמל<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ו,10045-2-ו,3,
13253,3,46,תחנה מרכזית חוף כרמל/רציפים עירוני-חיפה<->אוניברסיטה/רב תכליתי-חיפה-1ש,10046-1-ש,3,
13254,3,46,אוניברסיטה/רב תכליתי-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ש,10046-2-ש,3,
3808,3,47,תחנה מרכזית חוף כרמל/רציפים בינעירוני-חיפה<->בית חולים טירת-כרמל-טירת כרמל-1ח,10047-1-ח,3,
3809,3,47,בית חולים טירת-כרמל-טירת כרמל<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ח,10047-2-ח,3,
4883,3,60,שדרות מעוף הציפור/חוחית-זכרון יעקב<->שד. בן גוריון/הסתוונית-זכרון יעקב-1#,10060-1-#,3,FF9933
13255,3,66,קרית אתא מרכז-קרית אתא<->רמת יוחנן-רמת יוחנן-1#,10066-1-#,3,
13256,3,66,רמת יוחנן-רמת יוחנן<->זבולון/מרכז קרית אתא-קרית אתא-2#,10066-2-#,3,
6102,3,68,שד. כלב בן יפונה/דוד המלך-קרית ארבע<->האורן/האלה-אדורה-1ך,10068-1-ך,3,
6103,3,68,האורן/האלה-אדורה<->מרכז מסחרי/יהושע בן נון-קרית ארבע-2#,10068-2-#,3,
6104,3,69,שד. כלב בן יפונה/דוד המלך-קרית ארבע<->'אזור תעשיה מיתרים ב-שומרון-1א,10069-1-א,3,
6105,3,69,שד. כלב בן יפונה/דוד המלך-קרית ארבע<->עותניאל/יציאה-שומרון-1ך,10069-1-ך,3,
6106,3,69,שד. כלב בן יפונה/דוד המלך-קרית ארבע<->'פני חבר א-שומרון-1ף,10069-1-ף,3,
6107,3,69,עותניאל/יציאה-שומרון<->שד. כלב בן יפונה/דוד המלך-קרית ארבע-2ך,10069-2-ך,3,
3887,3,72,מרכזית המפרץ/רציפים בינעירוני-חיפה<->גיבורי התהילה/בית קמה-כפר חסידים-1ז,10072-1-ז,3,
3890,3,72,מרכזית המפרץ/רציפים בינעירוני-חיפה<->גיבורי התהילה/בית קמה-כפר חסידים-1ץ,10072-1-ץ,3,
3893,3,72,גיבורי התהילה/בית קמה-כפר חסידים<->מרכזית המפרץ/הורדה-חיפה-24,10072-2-4,3,
3894,3,א72,גיבורי התהילה/בית קמה-כפר חסידים<->מרכזית המפרץ/הורדה-חיפה-25,10072-2-5,3,
3896,3,72,גיבורי התהילה/בית קמה-כפר חסידים<->מרכזית המפרץ/הורדה-חיפה-2ז,10072-2-ז,3,
13257,3,א72,מרכזית המפרץ/רציפים בינעירוני-חיפה<->גיבורי התהילה/בית קמה-כפר חסידים-1ש,10072-1-ש,3,
4921,3,73,בית ספר נילי-זכרון יעקב<->הכובשים/העצמאות-זכרון יעקב-2#,10073-2-#,3,FF9933
3908,3,76,גרנד קניון/שמחה גולן-חיפה<->בי''ס כרמל זבולון-זבולון-1#,10076-1-#,3,
14571,3,76,גרנד קניון/שמחה גולן-חיפה<->דרך השלום/ברק-נשר-1ב,10076-1-ב,3,
10989,3,77,גרנד קניון/שמחה גולן-חיפה<->בי''ס כרמל זבולון-זבולון-1א,10077-1-א,3,
3925,3,78,החצב/כליל החורש-נשר<->מרכזית המפרץ/הורדה-חיפה-2כ,10078-2-כ,3,
3926,3,79,הרצליה/הנביאים-חיפה<->מגן דוד אדום/דרך השלום-נשר-1ה,10079-1-ה,3,
13259,3,79,מרכזית המפרץ/רציפים בינעירוני-חיפה<->מגן דוד אדום/דרך השלום-נשר-1ש,10079-1-ש,3,
3933,3,80,אריה לוין /חבד-חיפה<->קופת חולים/העצמאות-קרית אתא-1א,10080-1-א,3,FF9933
3935,3,80,כצנלסון/הנביאים-קרית אתא<->אריה לוין /חבד-חיפה-2#,10080-2-#,3,FF9933
3966,3,82,אסיף/הטנא-חיפה<->בית אבות כרמל/אידר-חיפה-1#,10082-1-#,3,FF9933
3970,3,83,טרומפלדור/כיכר דוד-חיפה<->בית ספר בית יעקב/המימוני-חיפה-2#,10083-2-#,3,FF9933
3971,3,א83,חניתה/טרומפלדור-חיפה<->בית ספר בית יעקב/המימוני-חיפה-2א,10083-2-א,3,FF9933
3978,3,84,הגליל/בית ספר אורט-קרית ביאליק<->יקינטון/בגין-קרית ביאליק-2ז,10084-2-ז,3,FF9933
3979,3,א84,הגליל/בית ספר אורט-קרית ביאליק<->יוספטל/גוש חלב-קרית ביאליק-2י,10084-2-י,3,FF9933
3980,3,84,ההסתדרות/צומת קרית חיים-קרית ביאליק<->דרור /בית ספר אורט אפק-קרית ביאליק-2ע,10084-2-ע,3,FF9933
3981,3,א84,הגליל/בית ספר אורט-קרית ביאליק<->יוספטל/גוש חלב-קרית ביאליק-2צ,10084-2-צ,3,FF9933
3988,3,85,יקינטון/לוטם-קרית ביאליק<->הגליל/בית ספר אורט-קרית ביאליק-2ז,10085-2-ז,3,FF9933
4024,3,89,האסיף/ביכורים-חיפה<->קניאל/הארי-חיפה-1#,10089-1-#,3,FF9933
4038,3,91,הרקפות/הרמונים-רכסים<->בית ספר תורת חיי/הרב קוק-רכסים-1#,10091-1-#,3,FF9933
4039,3,91,מעלות דוד/סביון-רכסים<->הנרקיסים/הורדים-רכסים-2#,10091-2-#,3,FF9933
4047,3,92,מעלות דוד/סביון-רכסים<->בית ספר בת מלך/הרב קוק-רכסים-1#,10092-1-#,3,FF9933
4050,3,92,הגפן/עבודת ישראל-כפר חסידים<->מעלות דוד/סביון-רכסים-2ע,10092-2-ע,3,FF9933
4058,3,93,בית ספר תורת חיי/הרב קוק-רכסים<->הנרקיסים/הורדים-רכסים-1#,10093-1-#,3,FF9933
4082,3,96,טולוז/מנחם בגין-קרית אתא<->חנקין/סוקולוב-קרית אתא-2#,10096-2-#,3,FF9933
4083,3,א96,דוכיפת/עגור-קרית אתא<->חנקין/סוקולוב-קרית אתא-2א,10096-2-א,3,FF9933
4090,3,97,בית ספר אליאנס/דרך בירם-חיפה<->זינגר/הזז-חיפה-1#,10097-1-#,3,FF9933
4095,3,98,קיש/חולדה-חיפה<->אריה לוין /חבד-חיפה-2#,10098-2-#,3,FF9933
5874,3,102,תחנה מרכזית/יפו-ירושלים<->מסוף אגד/צביה ויצחק-ירושלים-2#,10102-2-#,3,9933FF
12691,3,102,מסוף אגד/צביה ויצחק-ירושלים<->תחנה מרכזית/יפו-ירושלים-1א,10102-1-א,3,9933FF
5882,3,106,אריה דולצ'ין/יעקב צור-ירושלים<->תחנה מרכזית/יפו-ירושלים-2#,10106-2-#,3,9933FF
5884,3,107,תחנה מרכזית/יפו-ירושלים<->מסוף חומת שמואל-ירושלים-2#,10107-2-#,3,9933FF
4133,3,115,מרכזית המפרץ/רציפים עירוני-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ת,10115-2-ת,3,FF9933
11286,3,115,בית התעשייה-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ד,10115-2-ד,3,
11287,3,115,מרכזית המפרץ/רציפים עירוני-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ש,10115-2-ש,3,
11322,3,115,תחנה מרכזית חוף כרמל/רציפים עירוני-חיפה<->שוק תלפיות-חיפה-1#,10115-1-#,3,
13260,3,115,שוק תלפיות-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2א,10115-2-א,3,
13262,3,115,מרכזית המפרץ/רציפים עירוני-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ו,10115-2-ו,3,
4136,3,123,ניסנבוים/פרץ מרקיש-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2א,10123-2-א,3,
11289,3,123,דרך הדשנים/צומת קרית אתא-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ב,10123-2-ב,3,
13263,3,123,דרך הדשנים/צומת קרית אתא-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ו,10123-2-ו,3,
4137,3,125,גרנד קניון/שמחה גולן-חיפה<->מרכזית המפרץ/הורדה-חיפה-1#,10125-1-#,3,
13264,3,125,גרנד קניון/שמחה גולן-חיפה<->מרכזית המפרץ/הורדה-חיפה-1ו,10125-1-ו,3,
4142,3,131,מרכזית המפרץ/רציפים עירוני-חיפה<->בית חולים כרמל/רנ''ק-חיפה-2#,10131-2-#,3,
9454,3,132,תחנה מרכזית חוף כרמל/רציפים עירוני-חיפה<->מרכזית המפרץ/הורדה-חיפה-1#,10132-1-#,3,
9455,3,132,מרכזית המפרץ/רציפים עירוני-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2#,10132-2-#,3,
4147,3,133,בית התעשייה-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ח,10133-2-ח,3,
13266,3,133,תחנה מרכזית חוף כרמל/רציפים עירוני-חיפה<->מרכזית המפרץ/הורדה-חיפה-1א,10133-1-א,3,
13268,3,133,תחנה מרכזית חוף כרמל/רציפים עירוני-חיפה<->מרכזית המפרץ/הורדה-חיפה-1ו,10133-1-ו,3,
13269,3,133,מרכזית המפרץ/רציפים עירוני-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2א,10133-2-א,3,
4149,3,141,אוניברסיטה/רב תכליתי-חיפה<->מרכזית המפרץ/הורדה-חיפה-1#,10141-1-#,3,
4151,3,141,מרכזית המפרץ/רציפים בינעירוני-חיפה<->אוניברסיטה/רב תכליתי-חיפה-2#,10141-2-#,3,
4156,3,143,אוניברסיטה/רב תכליתי-חיפה<->מרכזית הקריות-קרית מוצקין-1א,10143-1-א,3,
3310,3,144,חניון חולון/תחנת מוצא-חולון<->מחנה בן עמי-חבל מודיעין-1#,10144-1-#,3,
7525,3,146,תחנה מרכזית חוף כרמל/רציפים עירוני-חיפה<->מרכזית המפרץ/הורדה-חיפה-1#,10146-1-#,3,
6108,3,69,'פני חבר א-שומרון<->שד. כלב בן יפונה/דוד המלך-קרית ארבע-2ף,10069-2-ף,3,
10947,3,69,'אזור תעשיה מיתרים ב-שומרון<->שד. כלב בן יפונה/דוד המלך-קרית ארבע-2ם,10069-2-ם,3,
3874,3,70,מרכזית המפרץ/רציפים בינעירוני-חיפה<->הרקפות/הכלניות-נשר-1כ,10070-1-כ,3,
3876,3,70,החלוצים/יפה נוף-נשר<->מרכזית המפרץ/הורדה-חיפה-2כ,10070-2-כ,3,
3877,3,70,מרכזית המפרץ/רציפים בינעירוני-חיפה<->מרכזית המפרץ/הורדה-חיפה-3#,10070-3-#,3,
3880,3,71,מרכזית המפרץ/רציפים בינעירוני-חיפה<->השיטה/החרוב-נשר-1ז,10071-1-ז,3,
3881,3,71,השיטה/בית ספר רמות יצחק-נשר<->מרכזית המפרץ/הורדה-חיפה-2ז,10071-2-ז,3,
3891,3,א72,גיבורי התהילה/בית קמה-כפר חסידים<->מרכזית המפרץ/הורדה-חיפה-2#,10072-2-#,3,
4920,3,73,השמורה/הפנינה-זכרון יעקב<->בית ספר יעבץ-זכרון יעקב-1#,10073-1-#,3,FF9933
3911,3,76,בי''ס כרמל זבולון-זבולון<->גרנד קניון/שמחה גולן-חיפה-2ז,10076-2-ז,3,
3918,3,77,בי''ס כרמל זבולון-זבולון<->גרנד קניון/שמחה גולן-חיפה-2#,10077-2-#,3,
14572,3,77,גרנד קניון/שמחה גולן-חיפה<->דרך השלום/מרכז תל חנן-נשר-1ב,10077-1-ב,3,
3923,3,78,מרכזית המפרץ/רציפים בינעירוני-חיפה<->החצב/ששת הימים-נשר-1כ,10078-1-כ,3,
3927,3,79,מרכזית המפרץ/רציפים בינעירוני-חיפה<->מגן דוד אדום/דרך השלום-נשר-1ז,10079-1-ז,3,
3929,3,79,מגן דוד אדום/דרך השלום-נשר<->הרצל/יואל-חיפה-2ה,10079-2-ה,3,
3930,3,79,מגן דוד אדום/דרך השלום-נשר<->מרכזית המפרץ/הורדה-חיפה-2ז,10079-2-ז,3,
13258,3,79,מרכזית המפרץ/רציפים בינעירוני-חיפה<->מגן דוד אדום/דרך השלום-נשר-1ו,10079-1-ו,3,
3932,3,80,אריה לוין /חבד-חיפה<->לילנבלום/כנרת-קרית אתא-1#,10080-1-#,3,FF9933
3934,3,א80,אריה לוין /חבד-חיפה<->בן עמי-קרית אתא-1ב,10080-1-ב,3,FF9933
3936,3,א80,קופת חולים/העצמאות-קרית אתא<->אריה לוין /חבד-חיפה-2א,10080-2-א,3,FF9933
3955,3,81,הדשנים-חיפה<->ביח''ר דשנים-קרית אתא-1#,10081-1-#,3,FF9933
3956,3,81,אריה לוין /חבד-חיפה<->רמז/הציונות-קרית אתא-1א,10081-1-א,3,FF9933
3957,3,81,ביח''ר דשנים-קרית אתא<->דרך הדשנים/צומת קרית אתא-חיפה-2#,10081-2-#,3,FF9933
3968,3,82,הנטקה א-חיפה<->האסיף/ביכורים-חיפה-2#,10082-2-#,3,FF9933
3969,3,א82,אבא חושי/דר ארתור בירם-חיפה<->האסיף/ביכורים-חיפה-2א,10082-2-א,3,FF9933
14948,3,83,בית ספר בית יעקב/המימוני-חיפה<->חניתה/טרומפלדור-חיפה-1#,10083-1-#,3,FF9933
3976,3,84,דרור /בית ספר אורט אפק-קרית ביאליק<->יקינטון/בגין-קרית ביאליק-2ד,10084-2-ד,3,FF9933
3977,3,84,הגליל/גולן-קרית ביאליק<->דרור /בית ספר אורט אפק-קרית ביאליק-2ו,10084-2-ו,3,FF9933
11035,3,84,גד/בית ספר קדימה-קרית ביאליק<->יקינטון/בגין-קרית ביאליק-2ח,10084-2-ח,3,FF9933
3984,3,85,החקלאים /אושה-קרית ביאליק<->ההגנה 14-קרית ביאליק-1ב,10085-1-ב,3,FF9933
3986,3,א85,בית ספר אורט אפק-קרית ביאליק<->הגליל/בית ספר אורט-קרית ביאליק-2א,10085-2-א,3,FF9933
3996,3,85,יוספטל/גוש חלב-קרית ביאליק<->הגליל/בית ספר אורט-קרית ביאליק-2ת,10085-2-ת,3,FF9933
16173,3,88,אילנות/צאלון-קרית ים<->כלנית/סביון-קרית ים-2א,10088-2-א,3,
4028,3,89,קניאל/הארי-חיפה<->האסיף/ביכורים-חיפה-2ך,10089-2-ך,3,FF9933
4059,3,93,האירוסים/פרג-רכסים<->בית ספר תורת חיי/הרב קוק-רכסים-2#,10093-2-#,3,FF9933
4081,3,96,הראשונים/בית ספר הראשונים-קרית אתא<->דוכיפת/שלדג-קרית אתא-1ז,10096-1-ז,3,FF9933
4091,3,א97,בית ספר אליאנס/דרך בירם-חיפה<->דקר/מרטין בובר-חיפה-1א,10097-1-א,3,FF9933
4094,3,98,אריה לוין /חבד-חיפה<->גאולה/רבי עקיבא-חיפה-1#,10098-1-#,3,FF9933
4099,3,א99,רכבל/העלייה השנייה-חיפה<->הנשיא/דרך הים-חיפה-1א,10099-1-א,3,FF9933
5873,3,102,מסוף אגד/צביה ויצחק-ירושלים<->תחנה מרכזית/יפו-ירושלים-1#,10102-1-#,3,9933FF
5881,3,106,תחנה מרכזית/יפו-ירושלים<->דולצ'ין/בן פורת-ירושלים-1#,10106-1-#,3,9933FF
5883,3,107,מסוף אגד/קורן-ירושלים<->תחנה מרכזית/יפו-ירושלים-1#,10107-1-#,3,9933FF
3308,3,112,תחנה מרכזית תל אביב קומה 6/רציפים-תל אביב יפו<->קבוץ פלמחים מרכז-פלמחים-1ץ,10112-1-ץ,3,
4130,3,115,תחנה מרכזית חוף כרמל/רציפים עירוני-חיפה<->מרכזית המפרץ/הורדה-חיפה-1ח,10115-1-ח,3,
4132,3,115,מרכזית המפרץ/רציפים עירוני-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ח,10115-2-ח,3,
13261,3,115,מרכזית המפרץ/רציפים עירוני-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ב,10115-2-ב,3,
4134,3,123,תחנה מרכזית חוף כרמל/רציפים עירוני-חיפה<->מרכזית המפרץ/הורדה-חיפה-1#,10123-1-#,3,
4135,3,123,מרכזית המפרץ/רציפים עירוני-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2#,10123-2-#,3,
11657,3,123,תחנה מרכזית חוף כרמל/רציפים עירוני-חיפה<->יוסף לוי/דנינו מגדל אור-חיפה-1ד,10123-1-ד,3,
11658,3,123,דנינו /יוסף לוי מגדל אור-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ד,10123-2-ד,3,
13265,3,125,גרנד קניון/שמחה גולן-חיפה<->מרכזית המפרץ/הורדה-חיפה-1ש,10125-1-ש,3,
4143,3,133,תחנה מרכזית חוף כרמל/רציפים עירוני-חיפה<->מרכזית המפרץ/הורדה-חיפה-1#,10133-1-#,3,
4146,3,133,מרכזית המפרץ/רציפים עירוני-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2#,10133-2-#,3,
4148,3,133,מרכזית המפרץ/רציפים עירוני-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ש,10133-2-ש,3,
13267,3,133,תחנה מרכזית חוף כרמל/רציפים עירוני-חיפה<->מרכזית המפרץ/הורדה-חיפה-1ב,10133-1-ב,3,
13270,3,133,בית התעשייה-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ב,10133-2-ב,3,
13271,3,133,מרכזית המפרץ/רציפים עירוני-חיפה<->תחנה מרכזית חוף כרמל/הורדה-חיפה-2ו,10133-2-ו,3,
3309,3,139,תחנה מרכזית אשדוד/רציפים-אשדוד<->תחנה מרכזית רמלה/הורדה-רמלה-1#,10139-1-#,3,
