service_id,sunday,monday,tuesday,wednesday,thursday,friday,saturday,start_date,end_date
35218092,1,1,1,1,1,0,0,20160518,20160717
35218093,0,0,0,0,0,1,0,20160518,20160717
35218094,1,1,1,1,1,1,0,20160518,20160717
35218095,1,1,1,1,1,0,0,20160518,20160717
35218096,0,0,0,0,0,1,0,20160518,20160717
35218097,0,0,0,0,0,0,1,20160518,20160717
35218098,1,1,1,1,1,0,0,20160518,20160717
35218099,1,1,1,1,1,0,0,20160518,20160717
35218100,1,1,1,1,1,0,0,20160518,20160717
35218101,1,1,1,1,1,0,0,20160518,20160717
35218102,1,1,1,1,1,0,0,20160518,20160717
35218103,1,1,1,1,1,0,0,20160518,20160717
35218104,1,1,1,1,1,0,0,20160518,20160717
35218105,1,1,1,1,1,1,0,20160518,20160717
35218106,1,1,1,1,1,0,0,20160518,20160717
35218107,0,0,0,0,0,1,0,20160518,20160717
35218108,1,0,0,0,0,0,0,20160518,20160717
35218109,1,1,1,1,1,0,0,20160518,20160717
35218110,0,0,0,0,0,1,0,20160518,20160717
35218111,0,0,0,0,0,0,1,20160518,20160717
35218112,1,1,1,1,1,0,0,20160518,20160717
35218113,0,0,0,0,0,1,0,20160518,20160717
35218114,0,0,0,0,0,0,1,20160518,20160717
35218115,1,1,1,1,1,0,0,20160518,20160717
35218116,1,1,1,1,1,0,0,20160518,20160717
35218117,1,1,1,1,1,0,0,20160518,20160717
35218118,1,1,1,1,1,0,0,20160518,20160717
35218119,1,1,1,1,1,0,0,20160518,20160717
35218120,1,1,1,1,1,0,0,20160518,20160717
35218121,1,1,1,1,1,0,0,20160518,20160717
35218122,0,0,0,0,0,1,0,20160518,20160717
35218123,1,1,1,1,1,0,0,20160518,20160717
35218124,0,0,0,0,0,1,0,20160518,20160717
35218125,1,1,1,1,1,0,0,20160518,20160610
35224002,1,1,1,1,1,0,0,20160518,20160524
35224003,0,0,0,0,0,1,0,20160518,20160524
35199293,0,0,0,1,0,0,0,20160525,20160525
35203063,0,0,0,0,0,1,0,20160527,20160527
35209078,1,1,1,1,1,0,0,20160518,20160524
35214062,0,1,0,0,0,0,0,20160518,20160525
35218126,1,1,1,1,1,0,0,20160613,20160717
35203064,1,0,0,0,0,0,0,20160528,20160717
35203065,0,1,1,1,1,0,0,20160528,20160717
35203066,0,0,0,0,0,1,0,20160528,20160717
35203067,0,0,0,0,0,0,1,20160528,20160717
35203068,1,1,1,1,1,0,0,20160518,20160525
35203069,0,0,0,0,0,1,0,20160518,20160525
35203070,0,0,0,0,0,0,1,20160518,20160525
35203071,1,0,0,0,0,0,0,20160518,20160525
35203072,0,1,1,1,1,0,0,20160518,20160525
35203073,0,0,0,0,0,1,0,20160518,20160525
35203074,0,0,0,0,0,0,1,20160518,20160525
35203075,0,0,0,0,1,0,0,20160526,20160526
35203076,1,1,1,1,1,0,0,20160518,20160525
35203077,1,1,1,1,1,0,0,20160518,20160525
35203078,0,0,0,0,1,0,0,20160526,20160526
35203079,0,0,0,0,1,0,0,20160526,20160526
35203080,1,1,1,1,1,0,0,20160527,20160717
35203081,1,1,1,1,1,0,0,20160527,20160717
35203082,1,1,1,1,1,0,0,20160518,20160525
35203083,0,0,0,0,1,0,0,20160526,20160526
35203084,1,1,1,1,1,0,0,20160527,20160717
35203085,1,1,1,1,1,0,0,20160518,20160525
35203086,0,0,0,0,0,1,0,20160518,20160525
35203087,0,0,0,0,1,0,0,20160526,20160526
35203088,1,1,1,1,1,0,0,20160527,20160717
35203089,0,0,0,0,1,0,0,20160526,20160526
35203090,1,1,1,1,1,0,0,20160527,20160717
35203091,0,0,0,0,0,1,0,20160527,20160717
35203092,1,1,1,1,1,0,0,20160518,20160525
35203093,1,1,1,1,1,0,0,20160518,20160717
35203094,1,1,1,1,1,0,0,20160518,20160717
35203095,1,1,1,1,1,0,0,20160518,20160525
35203096,1,1,1,1,1,0,0,20160527,20160717
35203097,0,0,0,0,1,0,0,20160526,20160526
35203098,1,1,1,1,1,0,0,20160518,20160717
35203099,0,0,0,0,0,1,0,20160518,20160717
35203100,0,0,0,0,0,0,1,20160518,20160717
35203101,1,1,1,1,1,0,0,20160518,20160521
35203102,0,0,0,0,0,1,0,20160518,20160521
35203103,0,0,0,0,0,0,1,20160518,20160521
35203104,1,1,1,1,1,0,0,20160522,20160717
35203105,0,0,0,0,0,1,0,20160522,20160717
35203106,0,0,0,0,0,0,1,20160522,20160717
35203107,0,0,0,0,1,0,0,20160526,20160526
35203108,0,0,0,0,0,1,0,20160527,20160527
35203109,1,0,0,0,0,0,0,20160528,20160717
35203110,0,1,1,1,1,0,0,20160528,20160717
35203111,0,0,0,0,0,1,0,20160528,20160717
35203112,1,0,0,0,0,0,0,20160518,20160525
35203113,0,0,0,0,0,0,1,20160518,20160525
35203114,1,0,0,0,0,0,0,20160527,20160717
35203115,0,0,0,0,0,0,1,20160527,20160717
35203116,1,0,0,0,0,0,0,20160518,20160525
35203117,0,1,1,1,1,0,0,20160518,20160525
35203118,0,0,0,0,0,1,0,20160518,20160525
35203119,0,0,0,0,1,0,0,20160526,20160526
35203120,0,0,0,0,0,1,0,20160527,20160527
35203121,1,0,0,0,0,0,0,20160528,20160717
35203122,0,1,1,1,1,0,0,20160528,20160717
35203123,0,0,0,0,0,1,0,20160528,20160717
35203124,1,0,0,0,0,0,0,20160518,20160525
35203125,0,0,0,0,0,1,0,20160518,20160525
35203126,0,0,0,0,0,0,1,20160518,20160525
35203127,1,0,0,0,0,0,0,20160518,20160525
35203128,0,1,1,1,1,0,0,20160518,20160525
35203129,0,0,0,0,0,1,0,20160518,20160525
35203130,0,0,0,0,0,1,0,20160527,20160527
35203131,1,0,0,0,0,0,0,20160528,20160717
35203132,0,0,0,0,0,1,0,20160528,20160717
35203133,0,0,0,0,0,0,1,20160528,20160717
35203134,1,1,1,1,1,0,0,20160518,20160525
35203135,0,0,0,0,0,1,0,20160518,20160525
35203136,0,0,0,0,0,0,1,20160518,20160525
35203137,0,0,0,0,1,0,0,20160526,20160526
35203138,1,1,1,1,1,0,0,20160527,20160717
35203139,0,0,0,0,0,1,0,20160527,20160717
35203140,0,0,0,0,0,0,1,20160527,20160717
35203141,1,1,1,1,1,0,0,20160518,20160525
35203142,0,0,0,0,0,1,0,20160518,20160525
35203143,0,0,0,0,0,0,1,20160518,20160525
35203144,0,0,0,0,1,0,0,20160526,20160526
35203145,1,1,1,1,1,0,0,20160527,20160717
35203146,0,0,0,0,0,1,0,20160527,20160717
35203147,0,0,0,0,0,0,1,20160527,20160717
35203148,1,1,1,1,1,0,0,20160518,20160717
35203149,1,1,1,1,1,1,0,20160527,20160717
35203150,1,1,1,1,1,1,0,20160518,20160525
35203151,1,1,1,1,1,1,0,20160518,20160525
35203152,1,1,1,1,1,1,0,20160527,20160717
35203153,1,1,1,1,1,0,0,20160527,20160717
35203154,1,1,1,1,1,0,0,20160527,20160717
35203155,1,1,1,1,1,0,0,20160518,20160525
35203156,1,1,1,1,1,0,0,20160518,20160525
35203157,1,1,1,1,1,0,0,20160518,20160525
35203158,0,0,0,0,0,1,0,20160518,20160525
35203159,1,1,1,1,1,1,0,20160518,20160525
35203160,1,1,1,1,1,1,0,20160527,20160717
35203161,1,1,1,1,1,0,0,20160518,20160525
35203162,1,1,1,1,1,1,0,20160518,20160525
35203163,1,1,1,1,1,1,0,20160527,20160717
35203164,1,1,1,1,1,1,0,20160527,20160717
35203165,1,1,1,1,1,0,0,20160518,20160525
35209079,0,0,0,0,0,0,1,20160527,20160717
35209080,0,0,0,0,0,1,0,20160527,20160717
35209081,0,0,0,0,0,0,1,20160527,20160717
35209082,0,0,0,1,0,0,0,20160525,20160525
35209083,0,0,0,0,1,0,0,20160526,20160526
35209084,1,0,0,0,0,0,0,20160527,20160717
35209085,0,1,1,1,1,0,0,20160527,20160717
35209086,0,0,0,0,0,1,0,20160518,20160524
35209087,0,0,0,0,0,1,0,20160527,20160717
35209088,1,1,1,1,1,0,0,20160518,20160524
35209089,0,0,0,0,0,0,1,20160518,20160524
35209090,1,1,1,1,1,0,0,20160527,20160717
35209091,0,0,0,0,0,0,1,20160527,20160717
35209092,1,1,1,1,1,0,0,20160518,20160524
35209093,0,0,0,0,1,0,0,20160526,20160526
35209094,1,1,1,1,1,0,0,20160518,20160524
35209095,0,0,0,1,0,0,0,20160525,20160525
35209096,0,0,0,0,1,0,0,20160526,20160526
35209097,1,1,1,1,1,0,0,20160527,20160717
35209098,1,1,1,1,1,0,0,20160518,20160524
35209099,0,0,0,0,0,1,0,20160518,20160524
35209100,0,0,0,1,0,0,0,20160525,20160525
35209101,0,0,0,0,1,0,0,20160526,20160526
35209102,0,0,0,0,0,0,1,20160527,20160717
35209103,0,0,0,1,0,0,0,20160525,20160525
35209104,1,1,1,1,1,0,0,20160527,20160717
35209105,0,0,0,0,0,1,0,20160518,20160524
35209106,0,0,0,0,0,1,0,20160527,20160717
35209107,1,1,1,1,1,0,0,20160527,20160717
35209108,1,1,1,1,1,0,0,20160518,20160524
35209109,0,0,0,1,0,0,0,20160525,20160525
35209110,0,0,0,0,1,0,0,20160526,20160526
35209111,1,1,1,1,1,0,0,20160527,20160717
35209112,0,0,0,0,0,1,0,20160527,20160717
35209113,0,0,0,0,0,0,1,20160518,20160524
35209114,1,1,1,1,0,0,0,20160518,20160524
35209115,0,0,0,0,1,0,0,20160518,20160524
35209116,0,0,0,1,0,0,0,20160525,20160525
35209117,1,1,1,1,0,0,0,20160527,20160717
35209118,0,0,0,0,1,0,0,20160527,20160717
35209119,0,0,0,0,0,1,0,20160518,20160524
35209120,0,0,0,0,0,0,1,20160527,20160717
35209121,0,0,0,1,0,0,0,20160525,20160525
35209122,1,1,1,1,0,0,0,20160527,20160717
35209123,0,0,0,0,1,0,0,20160527,20160717
35209124,0,0,0,0,0,0,1,20160518,20160524
35209125,0,0,0,0,0,0,1,20160527,20160717
35209126,0,0,0,0,1,0,0,20160526,20160526
35209127,0,0,0,0,0,1,0,20160527,20160717
35209128,0,0,0,0,0,0,1,20160518,20160524
35209129,1,1,1,1,0,0,0,20160518,20160524
35209130,0,0,0,0,1,0,0,20160518,20160524
35209131,0,0,0,0,1,0,0,20160526,20160526
35209132,0,0,0,0,0,1,0,20160518,20160524
35209133,0,0,0,0,0,1,0,20160527,20160717
35209134,0,0,0,0,0,1,0,20160527,20160717
35209135,0,0,0,0,0,0,1,20160527,20160717
35209136,0,0,0,1,0,0,0,20160525,20160525
35209137,0,0,0,0,1,0,0,20160526,20160526
35209138,1,1,1,1,1,0,0,20160527,20160717
35209139,0,0,0,1,0,0,0,20160525,20160525
35209140,0,0,0,0,0,1,0,20160518,20160524
35209141,0,0,0,0,0,0,1,20160518,20160524
35209142,1,1,1,1,1,0,0,20160518,20160524
35209143,1,0,0,0,0,0,0,20160518,20160524
35209144,0,1,1,1,1,0,0,20160518,20160524
35209145,0,0,0,0,0,1,0,20160518,20160524
35209146,0,0,0,0,0,0,1,20160518,20160524
35209147,0,0,0,0,1,0,0,20160526,20160526
35209148,0,0,0,0,0,1,0,20160527,20160527
35209149,1,0,0,0,0,0,0,20160528,20160717
35209150,0,1,1,1,1,0,0,20160528,20160717
35209151,0,0,0,0,0,1,0,20160528,20160717
35209152,0,0,0,0,0,0,1,20160528,20160717
35209153,0,0,0,1,0,0,0,20160525,20160525
35209154,0,0,0,0,1,0,0,20160526,20160526
35209155,1,1,1,1,1,0,0,20160527,20160717
35209156,1,1,1,1,1,0,0,20160518,20160524
35209157,0,0,0,1,0,0,0,20160525,20160525
35209158,0,0,0,0,1,0,0,20160526,20160526
35209159,1,1,1,1,1,0,0,20160527,20160717
35209160,0,0,0,0,0,1,0,20160518,20160524
35209161,0,0,0,0,0,1,0,20160527,20160717
35209162,1,1,1,1,1,0,0,20160527,20160717
35209163,0,0,0,0,0,0,1,20160527,20160717
35209164,0,0,0,0,0,1,0,20160527,20160717
35209165,1,1,1,1,1,0,0,20160518,20160524
35209166,1,1,1,1,1,0,0,20160527,20160717
35209167,1,1,1,1,1,0,0,20160518,20160524
35209168,1,1,1,1,1,0,0,20160518,20160524
35209169,1,1,1,1,1,0,0,20160527,20160717
35209170,0,0,0,0,0,1,0,20160518,20160524
35209171,1,1,1,1,1,0,0,20160518,20160524
35209172,0,0,0,0,0,1,0,20160527,20160717
35209173,0,0,0,0,0,1,0,20160518,20160524
35209174,0,0,0,0,0,0,1,20160518,20160524
35209175,0,0,0,0,0,0,1,20160527,20160717
35209176,1,1,1,1,1,0,0,20160518,20160524
35209177,0,0,0,1,0,0,0,20160525,20160525
35209178,0,0,0,0,1,0,0,20160526,20160526
35209179,0,0,0,0,0,0,1,20160518,20160524
35209180,0,0,0,0,0,1,0,20160518,20160524
35214063,0,0,1,0,0,0,0,20160518,20160525
35214064,0,0,0,1,0,0,0,20160518,20160525
35214065,0,0,0,0,1,0,0,20160518,20160525
35214066,0,0,0,0,0,1,0,20160518,20160525
35214067,1,0,0,0,0,0,0,20160527,20160610
35214068,0,1,0,0,0,0,0,20160527,20160610
35214069,0,0,1,0,0,0,0,20160527,20160610
35214070,0,0,0,1,0,0,0,20160527,20160610
35214071,0,0,0,0,1,0,0,20160527,20160610
35214072,0,0,0,0,0,1,0,20160527,20160610
35214073,1,0,0,0,0,0,0,20160614,20160620
35214074,0,1,0,0,0,0,0,20160614,20160620
35214075,0,0,1,0,0,0,0,20160614,20160620
35214076,0,0,0,1,0,0,0,20160614,20160620
35214077,0,0,0,0,1,0,0,20160614,20160620
35214078,0,0,0,0,0,1,0,20160614,20160620
35214079,1,1,1,1,1,1,0,20160614,20160620
35214080,1,1,1,1,1,0,0,20160518,20160525
35214081,1,1,1,1,1,0,0,20160527,20160610
35214082,1,1,1,1,1,0,0,20160614,20160620
35214083,1,1,1,1,1,1,0,20160518,20160525
35214084,1,1,1,1,1,1,0,20160527,20160610
35214085,1,1,1,1,1,1,0,20160614,20160620
35214086,1,1,1,1,1,1,0,20160518,20160525
35214087,1,1,1,1,1,1,0,20160527,20160610
35214088,1,1,1,1,1,1,0,20160614,20160620
35214089,1,1,1,1,1,1,0,20160518,20160525
35214090,1,0,0,0,0,0,0,20160518,20160525
35214091,0,1,0,0,0,0,0,20160518,20160525
35214092,0,0,1,0,0,0,0,20160518,20160525
35214093,0,0,0,1,0,0,0,20160518,20160525
35214094,0,0,0,0,1,0,0,20160518,20160525
35214095,0,0,0,0,0,1,0,20160518,20160525
35214096,1,0,0,0,0,0,0,20160527,20160610
35214097,0,1,0,0,0,0,0,20160527,20160610
35214098,0,0,1,0,0,0,0,20160527,20160610
35214099,0,0,0,1,0,0,0,20160527,20160610
35214100,0,0,0,0,1,0,0,20160527,20160610
35214101,0,0,0,0,0,1,0,20160527,20160610
35214102,1,0,0,0,0,0,0,20160614,20160620
35214103,0,1,0,0,0,0,0,20160614,20160620
35214104,0,0,1,0,0,0,0,20160614,20160620
35214105,0,0,0,1,0,0,0,20160614,20160620
35214106,0,0,0,0,1,0,0,20160614,20160620
35214107,0,0,0,0,0,1,0,20160614,20160620
35214108,1,1,1,1,1,1,0,20160527,20160610
35214109,1,1,1,1,1,1,0,20160614,20160620
35214110,1,1,1,1,1,1,0,20160518,20160525
35214111,1,1,1,1,1,1,0,20160527,20160610
35214112,1,1,1,1,1,1,0,20160614,20160620
35214113,1,1,1,1,1,1,0,20160614,20160620
35214114,1,1,1,1,1,1,0,20160518,20160525
35214115,1,1,1,1,1,1,0,20160527,20160610
35214116,1,1,1,1,1,0,0,20160527,20160610
35214117,0,0,0,0,0,1,0,20160527,20160610
35214118,1,1,1,1,1,0,0,20160614,20160620
35214119,0,0,0,0,0,1,0,20160614,20160620
35214120,1,1,1,1,1,0,0,20160518,20160525
35214121,0,0,0,0,0,1,0,20160518,20160525
35214122,1,0,0,0,0,0,0,20160518,20160525
35214123,0,1,0,0,0,0,0,20160518,20160525
35214124,0,0,1,0,1,0,0,20160518,20160525
35214125,0,0,0,1,0,0,0,20160518,20160525
35214126,0,0,0,0,0,1,0,20160518,20160525
35214127,1,0,0,0,0,0,0,20160527,20160610
35214128,0,1,0,0,0,0,0,20160527,20160610
35214129,0,0,1,0,1,0,0,20160527,20160610
35214130,0,0,0,1,0,0,0,20160527,20160610
35214131,0,0,0,0,0,1,0,20160527,20160610
35214132,1,0,0,0,0,0,0,20160614,20160620
35214133,0,1,0,0,0,0,0,20160614,20160620
35214134,0,0,1,0,1,0,0,20160614,20160620
35214135,0,0,0,1,0,0,0,20160614,20160620
35214136,0,0,0,0,0,1,0,20160614,20160620
35214137,1,0,0,1,0,0,0,20160518,20160525
35214138,0,0,0,0,1,0,0,20160518,20160525
35214139,1,0,0,1,0,0,0,20160527,20160610
35214140,0,0,0,0,1,0,0,20160527,20160610
35214141,1,0,0,1,0,0,0,20160614,20160620
35214142,0,0,0,0,1,0,0,20160614,20160620
35214143,1,0,1,1,0,0,0,20160518,20160525
35214144,0,1,0,0,1,0,0,20160518,20160525
35214145,0,0,0,0,0,1,0,20160518,20160525
35214146,1,0,1,1,0,0,0,20160527,20160610
35214147,0,1,0,0,1,0,0,20160527,20160610
35214148,0,0,0,0,0,1,0,20160527,20160610
35214149,1,0,1,1,0,0,0,20160614,20160630
35214150,0,1,0,0,1,0,0,20160614,20160630
35214151,0,0,0,0,0,1,0,20160614,20160630
35214152,1,1,1,1,1,1,0,20160518,20160525
35214153,1,1,1,1,1,1,0,20160527,20160610
35214154,1,1,1,1,1,1,0,20160614,20160630
35214155,1,0,1,1,0,0,0,20160527,20160610
35214156,0,1,0,0,1,0,0,20160527,20160610
35214157,0,0,0,0,0,1,0,20160527,20160610
35214158,1,0,1,1,0,0,0,20160518,20160525
35214159,0,1,0,0,1,0,0,20160518,20160525
35214160,0,0,0,0,0,1,0,20160518,20160525
35214161,1,0,1,1,0,0,0,20160614,20160630
35214162,0,1,0,0,1,0,0,20160614,20160630
35214163,0,0,0,0,0,1,0,20160614,20160630
35214164,1,0,1,1,0,0,0,20160518,20160525
35218127,1,1,1,1,1,0,0,20160613,20160717
35218128,0,0,0,0,0,1,0,20160613,20160717
35218129,1,1,1,1,1,0,0,20160518,20160610
35218130,0,0,0,0,0,1,0,20160518,20160610
35218131,1,1,1,1,1,0,0,20160518,20160610
35218132,0,0,0,0,0,1,0,20160518,20160610
35218133,1,1,1,1,1,0,0,20160613,20160717
35218134,0,0,0,0,0,1,0,20160613,20160717
35218135,1,1,1,1,1,0,0,20160518,20160717
35218136,0,0,0,0,0,1,0,20160518,20160717
35218137,1,1,1,1,1,0,0,20160518,20160525
35218138,0,0,0,0,0,1,0,20160518,20160525
35218139,1,1,1,1,1,0,0,20160527,20160717
35218140,0,0,0,0,1,0,0,20160526,20160526
35218141,1,1,1,1,1,0,0,20160527,20160717
35218142,0,0,0,0,0,1,0,20160527,20160717
35218143,1,1,1,1,1,0,0,20160518,20160525
35218144,0,0,0,0,1,0,0,20160526,20160526
35218145,0,0,0,0,0,1,0,20160527,20160527
35218146,1,0,0,0,0,0,0,20160528,20160717
35218147,0,1,1,1,1,0,0,20160528,20160717
35218148,0,0,0,0,0,1,0,20160528,20160717
35218149,1,0,0,0,0,0,0,20160518,20160525
35218150,0,1,1,1,1,0,0,20160518,20160525
35218151,0,0,0,0,0,1,0,20160518,20160525
35218152,0,0,0,0,1,0,0,20160526,20160526
35218153,1,1,1,1,1,0,0,20160518,20160717
35218154,0,0,0,0,0,1,0,20160518,20160717
35218155,1,1,1,1,1,0,0,20160518,20160717
35218156,0,0,0,0,0,1,0,20160518,20160717
35218157,1,0,0,0,0,0,0,20160518,20160525
35218158,0,1,1,1,1,0,0,20160518,20160525
35218159,0,0,0,0,0,1,0,20160518,20160525
35218160,0,0,0,0,0,1,0,20160527,20160527
35218161,1,0,0,0,0,0,0,20160528,20160717
35218162,0,1,1,1,1,0,0,20160528,20160717
35218163,0,0,0,0,0,1,0,20160528,20160717
35218164,1,1,1,1,1,0,0,20160518,20160717
35218165,0,0,0,0,0,1,0,20160518,20160717
35218166,1,1,1,1,1,0,0,20160518,20160717
35218167,0,0,0,0,0,1,0,20160518,20160717
35218168,0,0,0,0,1,0,0,20160526,20160526
35218169,1,0,0,0,0,0,0,20160527,20160717
35218170,0,1,1,1,1,0,0,20160527,20160717
35218171,0,0,0,0,0,0,1,20160527,20160717
35218172,0,0,0,0,1,0,0,20160526,20160526
35218173,1,0,0,0,0,0,0,20160527,20160717
35218174,0,1,1,1,1,0,0,20160527,20160717
35218175,0,0,0,0,0,0,1,20160527,20160717
35218176,1,0,0,0,0,0,0,20160518,20160525
35218177,0,1,1,1,1,0,0,20160518,20160525
35218178,0,0,0,0,0,0,1,20160518,20160525
35218179,1,0,0,0,0,0,0,20160518,20160525
35218180,0,1,1,1,1,0,0,20160518,20160525
35218181,0,0,0,0,0,0,1,20160518,20160525
35218182,1,0,0,0,0,0,0,20160518,20160525
35218183,0,1,1,1,1,0,0,20160518,20160525
35218184,0,0,0,0,0,1,0,20160518,20160525
35218185,0,0,0,0,0,0,1,20160518,20160525
35218186,1,0,0,0,0,0,0,20160518,20160525
35218187,0,1,1,1,1,0,0,20160518,20160525
35218188,0,0,0,0,0,1,0,20160518,20160525
35218189,0,0,0,0,0,0,1,20160518,20160525
35218190,1,1,1,1,1,0,0,20160518,20160525
35218191,0,0,0,0,0,1,0,20160518,20160525
35218192,0,0,0,0,0,0,1,20160518,20160525
35218193,1,0,0,0,0,0,0,20160518,20160525
35218194,0,1,1,1,1,0,0,20160518,20160525
35218195,0,0,0,0,0,1,0,20160518,20160525
35218196,0,0,0,0,0,0,1,20160518,20160525
35218197,0,0,0,0,1,0,0,20160526,20160526
35218198,0,0,0,0,0,1,0,20160527,20160527
35218199,1,0,0,0,0,0,0,20160528,20160717
35218200,0,1,1,1,1,0,0,20160528,20160717
35218201,0,0,0,0,0,1,0,20160528,20160717
35218202,0,0,0,0,0,0,1,20160528,20160717
35218203,0,0,0,0,1,0,0,20160526,20160526
35218204,0,0,0,0,0,1,0,20160527,20160527
35218205,1,0,0,0,0,0,0,20160528,20160717
35218206,0,1,1,1,1,0,0,20160528,20160717
35218207,0,0,0,0,0,1,0,20160528,20160717
35218208,0,0,0,0,0,0,1,20160528,20160717
35218209,0,0,0,0,1,0,0,20160526,20160526
35218210,1,1,1,1,1,0,0,20160527,20160717
35218211,0,0,0,0,0,1,0,20160527,20160717
35218212,0,0,0,0,0,0,1,20160527,20160717
35218213,0,0,0,0,1,0,0,20160526,20160526
35218214,0,0,0,0,0,1,0,20160527,20160527
35218215,1,0,0,0,0,0,0,20160528,20160717
35218216,0,1,1,1,1,0,0,20160528,20160717
35218217,0,0,0,0,0,1,0,20160528,20160717
35218218,0,0,0,0,0,0,1,20160528,20160717
35218219,1,0,0,0,0,0,0,20160518,20160525
35218220,0,1,1,1,1,0,0,20160518,20160525
35218221,0,0,0,0,0,1,0,20160518,20160525
35218222,0,0,0,0,0,0,1,20160518,20160525
35218223,1,0,0,0,0,0,0,20160518,20160525
35218224,0,1,1,1,1,0,0,20160518,20160525
35218225,0,0,0,0,0,1,0,20160518,20160525
35218226,0,0,0,0,0,0,1,20160518,20160525
35218227,1,1,1,1,1,0,0,20160518,20160717
35218228,0,0,0,0,0,1,0,20160518,20160717
35223488,0,0,0,0,0,0,1,20160518,20160524
35223489,0,0,0,1,0,0,0,20160525,20160525
35223490,1,1,1,1,1,0,0,20160527,20160717
35223491,0,0,0,0,0,1,0,20160527,20160717
35223492,0,0,0,0,0,0,1,20160527,20160717
35223493,0,0,0,1,0,0,0,20160525,20160525
35223494,0,0,0,0,1,0,0,20160526,20160526
35223495,1,1,1,1,1,0,0,20160527,20160717
35223496,0,0,0,0,0,1,0,20160527,20160717
35223497,0,0,0,0,0,0,1,20160527,20160717
35223498,0,0,0,0,1,0,0,20160526,20160526
35223499,0,0,0,0,1,0,0,20160526,20160526
35223500,1,1,1,1,1,0,0,20160527,20160717
35223501,0,0,0,0,1,0,0,20160526,20160526
35223502,1,1,1,1,1,0,0,20160527,20160717
35223503,1,1,1,1,1,0,0,20160518,20160524
35223504,0,0,0,1,0,0,0,20160525,20160525
35223505,1,1,1,1,1,0,0,20160518,20160524
35223506,0,0,0,1,0,0,0,20160525,20160525
35223507,1,1,1,1,1,1,0,20160518,20160717
35223508,1,0,0,0,0,0,0,20160527,20160610
35223509,0,1,1,1,1,0,0,20160527,20160610
35223510,0,0,0,0,0,1,0,20160527,20160610
35223511,1,0,0,0,0,0,0,20160518,20160525
35223512,0,1,1,1,1,0,0,20160518,20160525
35223513,0,0,0,0,0,1,0,20160518,20160525
35223514,1,0,0,0,0,0,0,20160614,20160630
35223515,0,1,1,1,1,0,0,20160614,20160630
35223516,0,0,0,0,0,1,0,20160614,20160630
35223517,1,1,1,1,1,0,0,20160518,20160717
35223518,0,0,0,0,0,1,0,20160518,20160717
35223519,0,0,0,0,0,0,1,20160518,20160717
35223520,1,1,1,1,1,0,0,20160518,20160717
35223521,0,0,0,0,0,1,0,20160518,20160717
35223522,0,0,0,0,0,0,1,20160518,20160717
35223523,0,0,0,0,0,1,0,20160518,20160717
35223524,0,0,0,0,0,0,1,20160518,20160717
35223525,1,0,0,0,0,0,0,20160518,20160717
35223526,0,0,0,0,0,1,0,20160518,20160717
35223527,0,0,0,1,0,0,0,20160525,20160525
35223528,0,0,0,0,1,0,0,20160526,20160526
35223529,1,1,1,1,1,0,0,20160518,20160524
35223530,0,0,0,0,0,1,0,20160518,20160524
35223531,0,0,0,0,0,0,1,20160518,20160524
35223532,0,0,0,1,0,0,0,20160525,20160525
35223533,1,0,0,0,0,0,0,20160518,20160524
35223534,0,1,1,1,1,0,0,20160518,20160524
35223535,0,0,0,0,0,1,0,20160518,20160524
35223536,0,0,0,0,0,0,1,20160518,20160524
35223537,0,0,0,0,0,1,0,20160527,20160527
35223538,1,0,0,0,0,0,0,20160528,20160717
35223539,0,1,1,1,1,0,0,20160528,20160717
35223540,0,0,0,0,0,1,0,20160528,20160717
35223541,0,0,0,0,0,0,1,20160528,20160717
35223542,0,0,0,0,1,0,0,20160526,20160526
35223543,1,1,1,1,1,0,0,20160527,20160717
35223544,0,0,0,0,0,1,0,20160527,20160717
35223545,0,0,0,0,0,0,1,20160527,20160717
35223546,1,1,1,1,1,0,0,20160518,20160524
35223547,0,0,0,0,1,0,0,20160526,20160526
35223548,1,1,1,1,1,0,0,20160518,20160524
35223549,0,0,0,0,1,0,0,20160526,20160526
35223550,0,0,0,1,0,0,0,20160525,20160525
35223551,1,1,1,1,1,0,0,20160527,20160717
35223552,0,0,0,1,0,0,0,20160525,20160525
35223553,1,1,1,1,1,0,0,20160527,20160717
35223554,0,0,0,1,0,0,0,20160525,20160525
35223555,0,0,0,0,1,0,0,20160526,20160526
35223556,1,0,0,0,0,0,0,20160527,20160717
35223557,0,1,1,1,1,0,0,20160527,20160717
35223558,0,0,0,0,0,1,0,20160527,20160717
35223559,0,0,0,0,0,0,1,20160527,20160717
35223560,1,1,1,1,1,0,0,20160518,20160524
35223561,0,0,0,0,0,1,0,20160518,20160524
35223562,0,0,0,0,0,0,1,20160518,20160524
35223563,1,1,1,1,1,0,0,20160527,20160717
35223564,0,0,0,0,0,1,0,20160527,20160717
35223565,1,0,0,0,0,0,0,20160518,20160524
35223566,0,1,1,1,1,0,0,20160518,20160524
35223567,0,0,0,0,0,1,0,20160518,20160524
35223568,0,0,0,0,0,0,1,20160518,20160524
35223569,0,0,0,1,0,0,0,20160525,20160525
35223570,0,0,0,0,1,0,0,20160526,20160526
35223571,1,1,1,1,1,0,0,20160527,20160717
35223572,0,0,0,0,0,1,0,20160527,20160717
35223573,0,0,0,0,0,0,1,20160527,20160717
35223574,1,1,1,1,1,0,0,20160518,20160524
